ticket_id,timestamp,date,week,month,vertical,contact_reason,channel,market,resolution,handle_time_min,csat_score,first_contact_resolution,repeat_contact
CRM-001137,2025-01-07 14:44:31,2025-01-07,2,2025-01,Quik,Order cancelled by store,In-App Chat,Pakistan,Pending - Follow-up,2.6,4,0,0
CRM-003979,2025-01-07 15:06:39,2025-01-07,2,2025-01,Food,Wrong items delivered,Social Media,UAE,Resolved - Refund,17.9,3,1,0
CRM-003869,2025-01-07 15:17:03,2025-01-07,2,2025-01,Food,Order never arrived,In-App Chat,Pakistan,Resolved - Refund,7.1,5,1,0
CRM-001334,2025-01-07 16:52:16,2025-01-07,2,2025-01,Pay,Transfer failed,Phone,Egypt,Resolved - Coupon,4.3,3,1,0
CRM-000283,2025-01-07 17:14:43,2025-01-07,2,2025-01,Quik,Missing items,In-App Chat,KSA,Resolved - Refund,5.8,4,1,0
CRM-003838,2025-01-07 17:16:44,2025-01-07,2,2025-01,Food,Restaurant closed,In-App Chat,Egypt,Resolved - Explanation,4.8,5,1,0
CRM-001178,2025-01-07 17:58:27,2025-01-07,2,2025-01,Quik,Damaged packaging,In-App Chat,Pakistan,Escalated,8.5,3,0,0
CRM-004897,2025-01-07 19:18:10,2025-01-07,2,2025-01,Food,Late delivery,In-App Chat,Jordan,Resolved - Refund,5.5,5,1,0
CRM-001520,2025-01-07 19:55:42,2025-01-07,2,2025-01,Food,Cold food,Phone,Pakistan,Resolved - Refund,5.3,3,1,0
CRM-003637,2025-01-07 21:13:33,2025-01-07,2,2025-01,Ride,Promo code not applied,In-App Chat,UAE,Escalated,11.9,3,0,0
CRM-001688,2025-01-07 22:08:36,2025-01-07,2,2025-01,Ride,Route deviation,Phone,KSA,Resolved - Refund,10.3,4,1,0
CRM-002515,2025-01-07 23:54:05,2025-01-07,2,2025-01,Ride,Lost item,Phone,KSA,Escalated,15.5,4,0,1
CRM-002534,2025-01-08 02:34:27,2025-01-08,2,2025-01,Food,Cold food,Email,KSA,Resolved - Coupon,20.1,4,1,0
CRM-002499,2025-01-08 03:31:04,2025-01-08,2,2025-01,Ride,Safety concern,Email,UAE,Resolved - Refund,26.1,3,1,0
CRM-002807,2025-01-08 06:43:19,2025-01-08,2,2025-01,Food,Refund not processed,In-App Chat,Pakistan,Resolved - Refund,6.2,3,1,0
CRM-002165,2025-01-08 06:44:48,2025-01-08,2,2025-01,Pay,Bill payment error,Email,UAE,Escalated,53.6,3,0,0
CRM-003262,2025-01-08 07:33:40,2025-01-08,2,2025-01,Food,Missing items,Phone,UAE,Auto-resolved,0.3,3,1,0
CRM-003294,2025-01-08 08:13:58,2025-01-08,2,2025-01,Food,Refund not processed,Email,UAE,Resolved - Refund,15.4,4,1,0
CRM-002294,2025-01-08 08:24:44,2025-01-08,2,2025-01,Quik,Damaged packaging,In-App Chat,Pakistan,Resolved - Explanation,3.5,4,1,0
CRM-001976,2025-01-08 08:52:00,2025-01-08,2,2025-01,Quik,Order cancelled by store,In-App Chat,KSA,Resolved - Explanation,3.1,5,1,0
CRM-002271,2025-01-08 09:28:34,2025-01-08,2,2025-01,Quik,Late delivery,Phone,Egypt,Resolved - Coupon,4.2,4,1,0
CRM-002911,2025-01-08 09:59:12,2025-01-08,2,2025-01,Ride,Safety concern,In-App Chat,Pakistan,Resolved - Refund,3.1,4,1,0
CRM-003973,2025-01-08 10:44:52,2025-01-08,2,2025-01,Food,Cold food,In-App Chat,UAE,Escalated,4.5,4,0,0
CRM-002986,2025-01-08 13:00:50,2025-01-08,2,2025-01,Ride,Cancellation fee dispute,In-App Chat,Jordan,Escalated,11.0,4,0,0
CRM-003594,2025-01-08 13:29:00,2025-01-08,2,2025-01,Ride,App crash during ride,Phone,Pakistan,Resolved - Coupon,4.4,4,1,0
CRM-000234,2025-01-08 13:36:10,2025-01-08,2,2025-01,Food,Late delivery,In-App Chat,UAE,Resolved - Coupon,2.8,4,1,0
CRM-004626,2025-01-08 13:54:02,2025-01-08,2,2025-01,Ride,Driver no-show,Email,Egypt,Escalated,23.9,3,0,0
CRM-004290,2025-01-08 14:38:08,2025-01-08,2,2025-01,Pay,Bill payment error,Phone,KSA,Pending - Follow-up,11.6,4,0,0
CRM-001622,2025-01-08 15:11:27,2025-01-08,2,2025-01,Ride,Wrong fare charged,Phone,KSA,Resolved - Refund,5.9,5,1,0
CRM-003082,2025-01-08 16:41:28,2025-01-08,2,2025-01,Ride,Lost item,Phone,Pakistan,Resolved - Explanation,12.4,3,1,0
CRM-004382,2025-01-08 16:45:35,2025-01-08,2,2025-01,Food,Cold food,In-App Chat,KSA,Resolved - Refund,3.4,5,1,0
CRM-004356,2025-01-08 16:52:20,2025-01-08,2,2025-01,Food,Late delivery,Social Media,Egypt,Resolved - Coupon,9.7,5,1,1
CRM-001018,2025-01-08 17:10:10,2025-01-08,2,2025-01,Quik,Missing items,In-App Chat,KSA,Resolved - Refund,4.4,4,1,0
CRM-002980,2025-01-08 17:20:40,2025-01-08,2,2025-01,Food,Cold food,In-App Chat,UAE,Auto-resolved,1.2,1,1,0
CRM-001390,2025-01-08 17:36:32,2025-01-08,2,2025-01,Food,Overcharged,In-App Chat,Egypt,Pending - Follow-up,6.2,3,0,0
CRM-004558,2025-01-08 17:36:54,2025-01-08,2,2025-01,Quik,Missing items,Phone,KSA,Pending - Follow-up,8.8,5,0,0
CRM-003741,2025-01-08 17:49:25,2025-01-08,2,2025-01,Food,Restaurant closed,In-App Chat,Egypt,Auto-resolved,1.5,3,1,0
CRM-000567,2025-01-08 19:44:25,2025-01-08,2,2025-01,Ride,Lost item,In-App Chat,KSA,Resolved - Coupon,5.5,2,1,0
CRM-004019,2025-01-08 20:04:03,2025-01-08,2,2025-01,Pay,Failed top-up,Email,UAE,Resolved - Explanation,20.1,4,1,0
CRM-000901,2025-01-08 21:36:27,2025-01-08,2,2025-01,Food,Order never arrived,Social Media,KSA,Resolved - Refund,16.0,1,1,0
CRM-003135,2025-01-08 21:54:36,2025-01-08,2,2025-01,Quik,Expired product delivered,Social Media,Pakistan,Auto-resolved,0.8,5,1,0
CRM-001817,2025-01-09 00:39:26,2025-01-09,2,2025-01,Food,Restaurant closed,In-App Chat,UAE,Auto-resolved,0.8,3,1,0
CRM-003939,2025-01-09 02:49:23,2025-01-09,2,2025-01,Food,Refund not processed,Email,UAE,Resolved - Coupon,26.1,4,1,1
CRM-000394,2025-01-09 05:14:38,2025-01-09,2,2025-01,Ride,Promo code not applied,In-App Chat,UAE,Resolved - Explanation,4.8,4,1,0
CRM-004720,2025-01-09 09:59:12,2025-01-09,2,2025-01,Quik,Damaged packaging,Email,UAE,Auto-resolved,0.9,5,1,0
CRM-002447,2025-01-09 10:01:36,2025-01-09,2,2025-01,Food,Missing items,Social Media,Jordan,Resolved - Refund,14.8,4,1,0
CRM-001796,2025-01-09 10:19:53,2025-01-09,2,2025-01,Food,Wrong items delivered,Phone,KSA,Resolved - Coupon,7.7,3,1,0
CRM-003306,2025-01-09 10:30:51,2025-01-09,2,2025-01,Pay,Wallet balance mismatch,In-App Chat,Egypt,Resolved - Refund,6.7,3,1,0
CRM-000189,2025-01-09 10:36:15,2025-01-09,2,2025-01,Ride,Cancellation fee dispute,In-App Chat,UAE,Auto-resolved,1.2,5,1,0
CRM-001605,2025-01-09 10:53:16,2025-01-09,2,2025-01,Ride,Route deviation,Social Media,UAE,Resolved - Coupon,16.8,1,1,0
CRM-004664,2025-01-09 11:16:42,2025-01-09,2,2025-01,Food,Wrong items delivered,In-App Chat,Pakistan,Resolved - Refund,5.3,4,1,1
CRM-002543,2025-01-09 11:41:09,2025-01-09,2,2025-01,Pay,Transfer failed,Email,Jordan,Resolved - Refund,15.9,3,1,0
CRM-003283,2025-01-09 11:55:42,2025-01-09,2,2025-01,Food,Missing items,Email,UAE,Resolved - Explanation,10.2,4,1,0
CRM-003197,2025-01-09 12:04:49,2025-01-09,2,2025-01,Quik,Wrong address delivery,Phone,UAE,Auto-resolved,0.4,1,1,0
CRM-000007,2025-01-09 12:16:08,2025-01-09,2,2025-01,Quik,Late delivery,In-App Chat,UAE,Escalated,10.9,3,0,0
CRM-002434,2025-01-09 12:55:36,2025-01-09,2,2025-01,Food,Late delivery,Phone,UAE,Resolved - Coupon,12.3,4,1,0
CRM-002570,2025-01-09 12:57:19,2025-01-09,2,2025-01,Quik,Damaged packaging,Phone,UAE,Resolved - Refund,11.5,4,1,0
CRM-002519,2025-01-09 15:35:17,2025-01-09,2,2025-01,Food,Wrong items delivered,In-App Chat,Jordan,Escalated,18.3,3,0,0
CRM-002559,2025-01-09 17:10:22,2025-01-09,2,2025-01,Ride,Wrong fare charged,In-App Chat,UAE,Resolved - Explanation,3.4,4,1,0
CRM-001863,2025-01-09 18:19:46,2025-01-09,2,2025-01,Food,Restaurant closed,In-App Chat,KSA,Resolved - Coupon,2.8,5,1,0
CRM-001005,2025-01-09 18:34:10,2025-01-09,2,2025-01,Pay,Wallet balance mismatch,Email,KSA,Resolved - Coupon,22.2,4,1,0
CRM-003600,2025-01-09 18:37:10,2025-01-09,2,2025-01,Quik,Wrong address delivery,In-App Chat,KSA,Resolved - Refund,4.8,4,1,0
CRM-004621,2025-01-09 18:49:48,2025-01-09,2,2025-01,Food,Order never arrived,Email,UAE,Resolved - Explanation,21.9,3,1,0
CRM-003883,2025-01-09 19:07:44,2025-01-09,2,2025-01,Food,Late delivery,Phone,Pakistan,Pending - Follow-up,7.7,3,0,0
CRM-004942,2025-01-09 19:17:03,2025-01-09,2,2025-01,Food,Missing items,In-App Chat,KSA,Resolved - Explanation,6.2,4,1,1
CRM-004225,2025-01-09 20:45:43,2025-01-09,2,2025-01,Quik,Substituted item not accepted,Phone,Pakistan,Resolved - Refund,5.7,4,1,0
CRM-000800,2025-01-09 21:58:29,2025-01-09,2,2025-01,Quik,Order cancelled by store,In-App Chat,UAE,Resolved - Explanation,3.3,4,1,0
CRM-000781,2025-01-10 08:45:10,2025-01-10,2,2025-01,Ride,Route deviation,Phone,UAE,Pending - Follow-up,6.1,3,0,0
CRM-003041,2025-01-10 09:04:55,2025-01-10,2,2025-01,Food,Order never arrived,Phone,Pakistan,Resolved - Explanation,12.4,4,1,0
CRM-003239,2025-01-10 09:35:05,2025-01-10,2,2025-01,Food,Refund not processed,Phone,UAE,Resolved - Explanation,7.7,3,1,0
CRM-000944,2025-01-10 09:44:32,2025-01-10,2,2025-01,Pay,Bill payment error,In-App Chat,KSA,Resolved - Coupon,4.1,5,1,0
CRM-002351,2025-01-10 10:01:10,2025-01-10,2,2025-01,Food,Wrong items delivered,In-App Chat,Jordan,Resolved - Coupon,6.0,5,1,0
CRM-002952,2025-01-10 10:08:46,2025-01-10,2,2025-01,Food,Order never arrived,In-App Chat,Jordan,Resolved - Refund,5.2,2,1,0
CRM-000961,2025-01-10 10:29:44,2025-01-10,2,2025-01,Food,Late delivery,In-App Chat,UAE,Auto-resolved,1.1,4,1,0
CRM-004865,2025-01-10 11:15:38,2025-01-10,2,2025-01,Food,Wrong items delivered,Phone,UAE,Resolved - Refund,10.1,1,1,0
CRM-000552,2025-01-10 13:01:03,2025-01-10,2,2025-01,Ride,Lost item,In-App Chat,UAE,Resolved - Coupon,3.2,5,1,0
CRM-001180,2025-01-10 13:16:28,2025-01-10,2,2025-01,Pay,Wallet balance mismatch,In-App Chat,UAE,Resolved - Refund,5.4,4,1,0
CRM-004852,2025-01-10 13:26:13,2025-01-10,2,2025-01,Food,Wrong items delivered,Social Media,Pakistan,Resolved - Explanation,13.6,3,1,1
CRM-000688,2025-01-10 13:31:40,2025-01-10,2,2025-01,Pay,Failed top-up,In-App Chat,Pakistan,Resolved - Explanation,3.6,5,1,0
CRM-001623,2025-01-10 14:11:20,2025-01-10,2,2025-01,Food,Cold food,Email,Pakistan,Resolved - Refund,18.8,3,1,0
CRM-000982,2025-01-10 14:19:30,2025-01-10,2,2025-01,Quik,Expired product delivered,Phone,UAE,Resolved - Coupon,10.2,3,1,0
CRM-003210,2025-01-10 15:50:39,2025-01-10,2,2025-01,Food,Missing items,In-App Chat,UAE,Resolved - Refund,5.5,3,1,0
CRM-002090,2025-01-10 16:07:43,2025-01-10,2,2025-01,Quik,Order cancelled by store,In-App Chat,Egypt,Resolved - Refund,5.5,3,1,0
CRM-002673,2025-01-10 17:29:57,2025-01-10,2,2025-01,Ride,Driver no-show,Email,Jordan,Resolved - Coupon,14.1,5,1,0
CRM-002473,2025-01-10 17:42:52,2025-01-10,2,2025-01,Ride,Cancellation fee dispute,In-App Chat,KSA,Resolved - Explanation,2.7,2,1,0
CRM-000832,2025-01-10 17:56:44,2025-01-10,2,2025-01,Food,Missing items,In-App Chat,UAE,Resolved - Coupon,5.8,3,1,1
CRM-003368,2025-01-10 19:00:57,2025-01-10,2,2025-01,Ride,Promo code not applied,In-App Chat,UAE,Resolved - Explanation,6.0,2,1,0
CRM-001975,2025-01-10 20:22:42,2025-01-10,2,2025-01,Quik,Damaged packaging,In-App Chat,Pakistan,Auto-resolved,0.6,5,1,0
CRM-004644,2025-01-10 23:56:05,2025-01-10,2,2025-01,Quik,Expired product delivered,Email,KSA,Escalated,26.1,3,0,0
CRM-004033,2025-01-11 07:24:54,2025-01-11,2,2025-01,Quik,Expired product delivered,In-App Chat,Pakistan,Resolved - Explanation,6.9,2,1,0
CRM-000899,2025-01-11 08:18:17,2025-01-11,2,2025-01,Quik,Wrong address delivery,Email,Pakistan,Resolved - Refund,24.8,3,1,0
CRM-000720,2025-01-11 08:42:00,2025-01-11,2,2025-01,Ride,Safety concern,Phone,UAE,Escalated,8.5,3,0,0
CRM-004623,2025-01-11 09:10:29,2025-01-11,2,2025-01,Food,Missing items,Phone,Pakistan,Resolved - Refund,11.6,5,1,0
CRM-004982,2025-01-11 09:20:42,2025-01-11,2,2025-01,Food,Refund not processed,In-App Chat,UAE,Resolved - Refund,6.9,4,1,0
CRM-004602,2025-01-11 09:33:12,2025-01-11,2,2025-01,Food,Late delivery,Phone,Pakistan,Resolved - Refund,8.3,3,1,0
CRM-002003,2025-01-11 09:44:04,2025-01-11,2,2025-01,Ride,Safety concern,Phone,KSA,Resolved - Coupon,8.7,5,1,0
CRM-000046,2025-01-11 09:44:16,2025-01-11,2,2025-01,Quik,Expired product delivered,In-App Chat,UAE,Auto-resolved,0.3,4,1,0
CRM-001141,2025-01-11 09:44:25,2025-01-11,2,2025-01,Food,Cold food,Phone,KSA,Resolved - Refund,10.9,2,1,0
CRM-004795,2025-01-11 10:07:08,2025-01-11,2,2025-01,Ride,App crash during ride,Social Media,KSA,Resolved - Refund,10.9,4,1,0
CRM-003150,2025-01-11 10:22:32,2025-01-11,2,2025-01,Food,Late delivery,In-App Chat,Pakistan,Pending - Follow-up,2.5,4,0,1
CRM-002314,2025-01-11 10:43:13,2025-01-11,2,2025-01,Ride,Driver no-show,In-App Chat,Pakistan,Escalated,11.0,4,0,0
CRM-001281,2025-01-11 11:29:32,2025-01-11,2,2025-01,Pay,Failed top-up,Email,Egypt,Resolved - Coupon,18.1,5,1,0
CRM-003947,2025-01-11 11:49:50,2025-01-11,2,2025-01,Ride,Lost item,Phone,Jordan,Resolved - Refund,6.0,2,1,0
CRM-003678,2025-01-11 12:10:32,2025-01-11,2,2025-01,Ride,Wrong fare charged,In-App Chat,Jordan,Resolved - Refund,2.7,5,1,0
CRM-003879,2025-01-11 12:14:28,2025-01-11,2,2025-01,Food,Late delivery,In-App Chat,Pakistan,Escalated,6.2,4,0,1
CRM-004115,2025-01-11 12:19:54,2025-01-11,2,2025-01,Pay,Transfer failed,Phone,Jordan,Resolved - Refund,12.4,4,1,0
CRM-002416,2025-01-11 12:25:07,2025-01-11,2,2025-01,Food,Refund not processed,In-App Chat,UAE,Resolved - Refund,6.9,3,1,0
CRM-002062,2025-01-11 12:53:56,2025-01-11,2,2025-01,Ride,Cancellation fee dispute,Email,UAE,Resolved - Refund,19.7,4,1,0
CRM-003404,2025-01-11 13:29:35,2025-01-11,2,2025-01,Food,Missing items,In-App Chat,Pakistan,Pending - Follow-up,4.1,4,0,0
CRM-003786,2025-01-11 13:57:12,2025-01-11,2,2025-01,Food,Overcharged,Email,Pakistan,Auto-resolved,0.4,4,1,0
CRM-000681,2025-01-11 14:58:58,2025-01-11,2,2025-01,Food,Late delivery,Phone,UAE,Auto-resolved,1.3,3,1,0
CRM-002658,2025-01-11 15:23:27,2025-01-11,2,2025-01,Food,Restaurant closed,Social Media,Pakistan,Auto-resolved,1.5,5,1,1
CRM-000298,2025-01-11 16:10:21,2025-01-11,2,2025-01,Pay,Wallet balance mismatch,Email,KSA,Resolved - Refund,22.6,1,1,0
CRM-000885,2025-01-11 17:38:15,2025-01-11,2,2025-01,Food,Missing items,In-App Chat,Pakistan,Resolved - Refund,5.7,5,1,0
CRM-000502,2025-01-11 17:48:37,2025-01-11,2,2025-01,Food,Cold food,Phone,Pakistan,Escalated,12.0,4,0,0
CRM-003242,2025-01-11 17:53:33,2025-01-11,2,2025-01,Food,Cold food,Social Media,Egypt,Resolved - Explanation,9.9,4,1,0
CRM-001643,2025-01-11 18:24:26,2025-01-11,2,2025-01,Quik,Order cancelled by store,Phone,UAE,Resolved - Explanation,11.4,4,1,0
CRM-001270,2025-01-11 18:49:40,2025-01-11,2,2025-01,Food,Order never arrived,In-App Chat,UAE,Resolved - Coupon,4.6,3,1,0
CRM-004797,2025-01-11 19:46:25,2025-01-11,2,2025-01,Food,Cold food,Phone,KSA,Resolved - Coupon,8.7,4,1,0
CRM-000482,2025-01-11 20:02:47,2025-01-11,2,2025-01,Food,Missing items,Email,Pakistan,Resolved - Coupon,24.7,2,1,0
CRM-002395,2025-01-11 20:32:00,2025-01-11,2,2025-01,Ride,Promo code not applied,In-App Chat,Pakistan,Resolved - Refund,6.8,3,1,0
CRM-001663,2025-01-11 20:49:17,2025-01-11,2,2025-01,Quik,Late delivery,Email,Pakistan,Resolved - Refund,9.4,5,1,0
CRM-001227,2025-01-11 21:55:29,2025-01-11,2,2025-01,Ride,Safety concern,In-App Chat,KSA,Pending - Follow-up,5.5,4,0,0
CRM-003728,2025-01-11 22:16:51,2025-01-11,2,2025-01,Pay,Cashback not credited,In-App Chat,UAE,Auto-resolved,0.5,5,1,0
CRM-001994,2025-01-12 06:03:41,2025-01-12,2,2025-01,Food,Order never arrived,In-App Chat,UAE,Resolved - Explanation,3.5,4,1,1
CRM-000779,2025-01-12 09:48:25,2025-01-12,2,2025-01,Food,Refund not processed,In-App Chat,KSA,Resolved - Refund,4.1,3,1,0
CRM-004507,2025-01-12 10:43:59,2025-01-12,2,2025-01,Quik,Order cancelled by store,Phone,Jordan,Resolved - Explanation,8.8,3,1,0
CRM-004264,2025-01-12 10:47:30,2025-01-12,2,2025-01,Pay,Bill payment error,In-App Chat,Jordan,Resolved - Refund,2.7,4,1,0
CRM-003629,2025-01-12 11:51:18,2025-01-12,2,2025-01,Ride,Promo code not applied,In-App Chat,Jordan,Resolved - Explanation,5.7,3,1,1
CRM-003757,2025-01-12 12:17:35,2025-01-12,2,2025-01,Ride,App crash during ride,In-App Chat,UAE,Pending - Follow-up,4.5,4,0,0
CRM-000205,2025-01-12 13:35:10,2025-01-12,2,2025-01,Quik,Substituted item not accepted,In-App Chat,KSA,Auto-resolved,1.2,5,1,0
CRM-001648,2025-01-12 13:48:54,2025-01-12,2,2025-01,Food,Late delivery,In-App Chat,Pakistan,Escalated,14.0,1,0,0
CRM-004712,2025-01-12 13:53:01,2025-01-12,2,2025-01,Food,Restaurant closed,Phone,UAE,Resolved - Refund,6.4,5,1,0
CRM-001000,2025-01-12 15:17:34,2025-01-12,2,2025-01,Quik,Late delivery,Phone,Egypt,Resolved - Refund,9.3,3,1,1
CRM-004593,2025-01-12 16:06:31,2025-01-12,2,2025-01,Food,Overcharged,In-App Chat,UAE,Auto-resolved,1.4,5,1,0
CRM-000102,2025-01-12 17:11:08,2025-01-12,2,2025-01,Ride,Driver no-show,In-App Chat,KSA,Resolved - Refund,3.6,3,1,1
CRM-004686,2025-01-12 17:19:39,2025-01-12,2,2025-01,Ride,App crash during ride,Phone,Pakistan,Resolved - Explanation,10.8,4,1,0
CRM-001255,2025-01-12 17:46:13,2025-01-12,2,2025-01,Quik,Expired product delivered,Email,UAE,Resolved - Refund,17.1,4,1,1
CRM-000896,2025-01-12 17:46:49,2025-01-12,2,2025-01,Ride,Cancellation fee dispute,Social Media,Egypt,Resolved - Coupon,11.2,5,1,0
CRM-000836,2025-01-12 18:21:28,2025-01-12,2,2025-01,Quik,Damaged packaging,Phone,UAE,Resolved - Explanation,10.5,5,1,1
CRM-001784,2025-01-12 18:25:01,2025-01-12,2,2025-01,Food,Missing items,Phone,UAE,Resolved - Refund,8.5,4,1,0
CRM-002107,2025-01-12 18:56:24,2025-01-12,2,2025-01,Ride,Route deviation,In-App Chat,Pakistan,Pending - Follow-up,5.6,5,0,0
CRM-000761,2025-01-12 19:05:12,2025-01-12,2,2025-01,Ride,Wrong fare charged,In-App Chat,Egypt,Escalated,9.4,4,0,0
CRM-002468,2025-01-12 19:13:47,2025-01-12,2,2025-01,Ride,Safety concern,Email,UAE,Resolved - Coupon,25.3,2,1,0
CRM-003207,2025-01-12 19:36:39,2025-01-12,2,2025-01,Ride,Lost item,In-App Chat,KSA,Resolved - Coupon,3.1,4,1,1
CRM-001071,2025-01-12 20:41:47,2025-01-12,2,2025-01,Ride,Safety concern,Phone,UAE,Resolved - Coupon,10.2,5,1,0
CRM-002681,2025-01-12 21:33:32,2025-01-12,2,2025-01,Quik,Damaged packaging,Phone,UAE,Auto-resolved,1.1,1,1,0
CRM-001902,2025-01-12 23:12:21,2025-01-12,2,2025-01,Ride,Cancellation fee dispute,In-App Chat,KSA,Resolved - Coupon,6.5,5,1,0
CRM-004440,2025-01-13 02:36:37,2025-01-13,3,2025-01,Food,Wrong items delivered,Social Media,UAE,Resolved - Coupon,12.1,5,1,0
CRM-003174,2025-01-13 07:00:20,2025-01-13,3,2025-01,Pay,Transfer failed,In-App Chat,Pakistan,Pending - Follow-up,6.0,4,0,0
CRM-003434,2025-01-13 07:49:54,2025-01-13,3,2025-01,Pay,Unauthorized transaction,In-App Chat,Pakistan,Auto-resolved,1.0,4,1,0
CRM-003359,2025-01-13 08:25:55,2025-01-13,3,2025-01,Quik,Missing items,Social Media,Jordan,Resolved - Refund,11.7,1,1,0
CRM-004206,2025-01-13 08:29:11,2025-01-13,3,2025-01,Food,Refund not processed,In-App Chat,UAE,Auto-resolved,1.0,3,1,0
CRM-002748,2025-01-13 09:08:04,2025-01-13,3,2025-01,Quik,Expired product delivered,Social Media,KSA,Resolved - Refund,12.9,5,1,1
CRM-003738,2025-01-13 10:12:45,2025-01-13,3,2025-01,Quik,Damaged packaging,In-App Chat,KSA,Resolved - Explanation,3.7,5,1,0
CRM-004208,2025-01-13 10:13:03,2025-01-13,3,2025-01,Ride,Safety concern,In-App Chat,KSA,Auto-resolved,0.7,5,1,0
CRM-000145,2025-01-13 10:23:48,2025-01-13,3,2025-01,Ride,Promo code not applied,Phone,Jordan,Resolved - Refund,4.3,2,1,0
CRM-001336,2025-01-13 10:29:06,2025-01-13,3,2025-01,Ride,Cancellation fee dispute,Phone,UAE,Auto-resolved,1.3,3,1,0
CRM-003024,2025-01-13 10:50:29,2025-01-13,3,2025-01,Quik,Damaged packaging,In-App Chat,UAE,Auto-resolved,0.2,3,1,0
CRM-004931,2025-01-13 11:01:33,2025-01-13,3,2025-01,Food,Late delivery,Phone,UAE,Resolved - Coupon,9.0,1,1,0
CRM-002321,2025-01-13 11:18:38,2025-01-13,3,2025-01,Quik,Damaged packaging,In-App Chat,Jordan,Resolved - Coupon,7.1,3,1,0
CRM-002677,2025-01-13 11:27:51,2025-01-13,3,2025-01,Ride,Lost item,Social Media,KSA,Resolved - Refund,10.3,5,1,0
CRM-003384,2025-01-13 13:00:34,2025-01-13,3,2025-01,Pay,Failed top-up,Email,KSA,Pending - Follow-up,14.9,4,0,0
CRM-004804,2025-01-13 13:03:34,2025-01-13,3,2025-01,Food,Cold food,In-App Chat,Pakistan,Resolved - Refund,6.8,5,1,0
CRM-001470,2025-01-13 14:28:40,2025-01-13,3,2025-01,Ride,Wrong fare charged,In-App Chat,Jordan,Pending - Follow-up,4.1,5,0,0
CRM-002700,2025-01-13 15:04:47,2025-01-13,3,2025-01,Quik,Expired product delivered,In-App Chat,KSA,Auto-resolved,0.2,5,1,0
CRM-002155,2025-01-13 15:16:25,2025-01-13,3,2025-01,Pay,Transfer failed,In-App Chat,UAE,Resolved - Coupon,3.4,3,1,0
CRM-003993,2025-01-13 15:32:49,2025-01-13,3,2025-01,Quik,Expired product delivered,In-App Chat,UAE,Resolved - Refund,6.3,3,1,0
CRM-002198,2025-01-13 15:52:36,2025-01-13,3,2025-01,Pay,Unauthorized transaction,In-App Chat,UAE,Resolved - Explanation,2.8,4,1,0
CRM-000406,2025-01-13 16:12:35,2025-01-13,3,2025-01,Food,Overcharged,In-App Chat,KSA,Resolved - Refund,3.0,4,1,0
CRM-002979,2025-01-13 16:20:21,2025-01-13,3,2025-01,Food,Cold food,In-App Chat,UAE,Escalated,10.2,5,0,0
CRM-003941,2025-01-13 17:22:49,2025-01-13,3,2025-01,Pay,Cashback not credited,Email,Pakistan,Resolved - Explanation,21.0,1,1,1
CRM-003830,2025-01-13 19:23:36,2025-01-13,3,2025-01,Food,Wrong items delivered,In-App Chat,UAE,Resolved - Explanation,7.0,4,1,1
CRM-004759,2025-01-13 19:35:37,2025-01-13,3,2025-01,Quik,Expired product delivered,In-App Chat,Egypt,Pending - Follow-up,3.2,4,0,0
CRM-002316,2025-01-13 21:25:42,2025-01-13,3,2025-01,Quik,Damaged packaging,In-App Chat,Jordan,Resolved - Coupon,5.0,3,1,0
CRM-001488,2025-01-13 21:32:58,2025-01-13,3,2025-01,Quik,Order cancelled by store,In-App Chat,UAE,Escalated,8.3,4,0,0
CRM-004129,2025-01-13 22:28:02,2025-01-13,3,2025-01,Ride,Cancellation fee dispute,Phone,UAE,Auto-resolved,1.2,5,1,0
CRM-004555,2025-01-14 01:13:14,2025-01-14,3,2025-01,Ride,Route deviation,Social Media,Egypt,Resolved - Refund,14.1,4,1,0
CRM-000091,2025-01-14 05:50:58,2025-01-14,3,2025-01,Ride,App crash during ride,Phone,Pakistan,Escalated,11.6,4,0,0
CRM-001133,2025-01-14 07:09:16,2025-01-14,3,2025-01,Food,Missing items,Social Media,Pakistan,Resolved - Refund,13.8,3,1,1
CRM-003745,2025-01-14 08:01:18,2025-01-14,3,2025-01,Quik,Order cancelled by store,Email,KSA,Resolved - Coupon,22.2,5,1,0
CRM-003962,2025-01-14 08:21:52,2025-01-14,3,2025-01,Ride,Promo code not applied,In-App Chat,Pakistan,Auto-resolved,0.3,5,1,0
CRM-003860,2025-01-14 08:25:42,2025-01-14,3,2025-01,Quik,Damaged packaging,Phone,Pakistan,Resolved - Coupon,10.4,4,1,0
CRM-003871,2025-01-14 08:31:45,2025-01-14,3,2025-01,Ride,App crash during ride,Email,Pakistan,Auto-resolved,0.9,2,1,1
CRM-003079,2025-01-14 09:15:31,2025-01-14,3,2025-01,Ride,Wrong fare charged,In-App Chat,KSA,Resolved - Explanation,3.1,5,1,0
CRM-003901,2025-01-14 12:00:39,2025-01-14,3,2025-01,Ride,Route deviation,Email,KSA,Resolved - Coupon,21.5,4,1,1
CRM-004938,2025-01-14 12:11:51,2025-01-14,3,2025-01,Food,Restaurant closed,Phone,Egypt,Resolved - Coupon,6.4,3,1,0
CRM-001878,2025-01-14 12:22:16,2025-01-14,3,2025-01,Food,Refund not processed,In-App Chat,Jordan,Resolved - Explanation,3.0,4,1,0
